capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-09,"[""financial_bad""]",2025-07-08,801738.SI,600468.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-07-09,"[""financial_bad""]",2025-07-08,801104.SI,601519.SH
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801141.SI,002229.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801032.SI,002427.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801206.SI,002640.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801081.SI,300053.SZ
801764.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801764.SI,300299.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801016.SI,300511.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801738.SI,301082.SZ
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801738.SI,600468.SH
801104.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-07-10,"[""financial_bad""]",2025-07-09,801104.SI,603990.SH
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801141.SI,002229.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801032.SI,002427.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801081.SI,300053.SZ
801764.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801764.SI,300299.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801016.SI,300511.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801738.SI,301082.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801738.SI,600192.SH
801711.SI,True,2025-04-10,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801711.SI,600326.SH
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-11,"[""financial_bad""]",2025-07-10,801738.SI,600468.SH
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801764.SI,002624.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-14,"[""st"",""financial_bad""]",2025-07-11,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801081.SI,300053.SZ
801764.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801764.SI,300299.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801016.SI,300511.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801738.SI,301082.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801738.SI,600192.SH
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801738.SI,600468.SH
801104.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-07-14,"[""financial_bad""]",2025-07-11,801104.SI,603990.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801181.SI,000514.SZ
801155.SI,True,2025-03-28,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801155.SI,000590.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801206.SI,002640.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801081.SI,300053.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801016.SI,300511.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801738.SI,301082.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801738.SI,600192.SH
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801738.SI,600468.SH
801154.SI,False,2025-04-29,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801154.SI,603716.SH
801104.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-07-15,"[""financial_bad""]",2025-07-14,801104.SI,603990.SH
801155.SI,True,2025-03-28,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801155.SI,000590.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801206.SI,002640.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801081.SI,300053.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801016.SI,300511.SZ
801742.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801742.SI,300581.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801738.SI,600192.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801104.SI,601519.SH
801154.SI,False,2025-04-29,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801154.SI,603716.SH
801104.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-07-16,"[""financial_bad""]",2025-07-15,801104.SI,603990.SH
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-17,"[""st"",""financial_bad""]",2025-07-16,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801081.SI,300053.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801016.SI,300511.SZ
801742.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801742.SI,300581.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801738.SI,301082.SZ
801711.SI,True,2025-04-10,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801711.SI,600326.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-07-17,"[""financial_bad""]",2025-07-16,801104.SI,601519.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801181.SI,000514.SZ
801155.SI,True,2025-03-28,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801155.SI,000590.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-18,"[""st"",""financial_bad""]",2025-07-17,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801081.SI,300053.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801016.SI,300511.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801738.SI,301082.SZ
801743.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801743.SI,600184.SH
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801738.SI,600192.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801104.SI,601519.SH
801154.SI,False,2025-04-29,True,False,False,True,2022-2025,2025-07-18,"[""financial_bad""]",2025-07-17,801154.SI,603716.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-21,"[""st"",""financial_bad""]",2025-07-18,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801081.SI,300053.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801016.SI,300511.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801738.SI,301082.SZ
801743.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801743.SI,600184.SH
801711.SI,True,2025-04-10,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801711.SI,600326.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801104.SI,601519.SH
801154.SI,False,2025-04-29,True,False,False,True,2022-2025,2025-07-21,"[""financial_bad""]",2025-07-18,801154.SI,603716.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801085.SI,002426.SZ
801032.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-22,"[""st"",""financial_bad""]",2025-07-21,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801081.SI,300053.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801016.SI,300511.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801738.SI,301082.SZ
801743.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801743.SI,600184.SH
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801738.SI,600192.SH
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801738.SI,600468.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801104.SI,601519.SH
801154.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-22,"[""financial_bad""]",2025-07-21,801154.SI,603716.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801181.SI,000514.SZ
801084.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801745.SI,002189.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801141.SI,002229.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-23,"[""st"",""financial_bad""]",2025-07-22,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801081.SI,300053.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801101.SI,300531.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801738.SI,301082.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801738.SI,600192.SH
801104.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-07-23,"[""financial_bad""]",2025-07-22,801104.SI,603990.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-07-23,"[""st""]",2025-07-22,801151.SI,688076.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-24,"[""st"",""financial_bad""]",2025-07-23,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801081.SI,300053.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801101.SI,300531.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801738.SI,301082.SZ
801743.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801743.SI,600184.SH
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801738.SI,600192.SH
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-24,"[""financial_bad""]",2025-07-23,801738.SI,600468.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-07-24,"[""st""]",2025-07-23,801151.SI,688076.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801085.SI,002426.SZ
801032.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801032.SI,002427.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-25,"[""st"",""financial_bad""]",2025-07-24,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801081.SI,300053.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801016.SI,300511.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801103.SI,300895.SZ
801738.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801738.SI,301082.SZ
801743.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801743.SI,600184.SH
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801738.SI,600192.SH
801738.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-25,"[""financial_bad""]",2025-07-24,801738.SI,600468.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801085.SI,002426.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-28,"[""st"",""financial_bad""]",2025-07-25,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801081.SI,300053.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801101.SI,300531.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801103.SI,300895.SZ
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-07-28,"[""financial_bad""]",2025-07-25,801742.SI,688297.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801085.SI,002426.SZ
801141.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801141.SI,002599.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-29,"[""st"",""financial_bad""]",2025-07-28,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801081.SI,300053.SZ
